"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.178047792E0,2.434587822E-1,1.709249126E-1,3.356301785E-3,2.974874269E-1
6.188040792E0,1.875318273E-1,1.954977816E-1,-5.565672219E-2,2.765596492E-1
6.198034917E0,8.978584187E-2,2.805655417E-1,-1.333556932E-1,3.233608843E-1
6.208028917E0,4.547065325E-2,3.314761703E-1,-1.116116524E-1,3.527055326E-1
6.218021917E0,1.846890572E-2,2.633546096E-1,-2.035649657E-2,2.647850785E-1
6.228015917E0,1.398226406E-2,2.221232608E-1,-3.816886961E-2,2.258121106E-1
6.238008917E0,5.299806632E-3,1.920524925E-1,-1.048949558E-1,2.188954078E-1
6.248002917E0,-2.545895968E-2,1.689168508E-1,-1.152152914E-1,2.060476268E-1
6.257996917E0,-4.978613595E-2,1.469216721E-1,-1.244614935E-1,1.988851438E-1
6.267989917E0,-9.783880999E-2,1.327311740E-1,-1.929885221E-1,2.538396481E-1
6.277983917E0,-1.343091914E-1,1.640693263E-1,-1.710176092E-1,2.724054430E-1
6.287976917E0,-2.877700971E-1,1.380037546E-1,7.256979346E-3,3.192324056E-1
6.297970917E0,-3.213513509E-1,4.910155490E-2,1.262361234E-1,3.487308594E-1
6.307964917E0,-1.989476388E-1,5.146748453E-2,8.463026047E-2,2.222416386E-1
6.317957917E0,-1.181765589E-1,7.288177896E-2,-6.655183911E-2,1.539694777E-1
6.327951917E0,-2.434946878E-2,1.051734659E-1,-2.492071617E-1,2.715852794E-1
6.337944917E0,-1.025800065E-1,1.186305770E-1,-2.003741401E-1,2.544516999E-1
6.347938917E0,-2.113594138E-1,9.972006027E-2,2.511379123E-3,2.337160655E-1
6.357931917E0,-2.035072610E-1,1.026127875E-1,8.234107554E-2,2.423316780E-1
6.367925917E0,-1.520284840E-1,9.583809379E-2,3.400799096E-2,1.829047392E-1
6.377919917E0,-6.581593961E-2,8.987638235E-2,-2.052881402E-1,2.335652425E-1
6.387912917E0,-9.392338648E-2,1.161915571E-1,-3.443191409E-1,3.753368504E-1
6.397906917E0,-2.142256276E-1,9.494197145E-2,-2.116662830E-1,3.157676564E-1
6.407899917E0,-2.808787514E-1,7.759595040E-2,-6.495847285E-2,2.985525209E-1
6.417893917E0,-2.492744229E-1,7.587968297E-2,-6.250673532E-4,2.605683306E-1
6.427887917E0,-1.673853006E-1,8.466234706E-2,-5.216301084E-3,1.876506373E-1
6.437880917E0,-2.101955986E-1,9.182909656E-2,4.879735351E-2,2.345121625E-1
6.447874917E0,-3.316378458E-1,7.102163348E-2,3.300472569E-1,4.732429873E-1
6.457867917E0,-3.267159520E-1,4.333788134E-2,5.720968419E-1,6.602395639E-1
6.467861917E0,-9.469203953E-2,4.554980993E-4,6.124525702E-1,6.197297319E-1
6.477855917E0,1.212340863E-1,-1.498349011E-6,4.775660759E-1,4.927139744E-1
6.487848917E0,2.372159111E-1,1.048361912E-2,3.243725342E-1,4.019935766E-1
6.497842917E0,2.697275813E-1,6.347795784E-2,1.652633643E-1,3.226366359E-1
6.507835917E0,2.397246955E-1,1.048398457E-1,-2.557104349E-2,2.628938971E-1
6.517829917E0,1.628316901E-1,1.140793601E-1,-1.271260697E-1,2.359857989E-1
6.527823917E0,6.315842578E-2,1.064570029E-1,-1.865133154E-1,2.238510600E-1
6.537816917E0,-2.101085482E-2,1.254521945E-1,-1.884534216E-1,2.273640280E-1
6.547810917E0,-4.458207747E-2,1.440225129E-1,-1.917763942E-1,2.439430902E-1
6.557803917E0,-6.552663948E-3,1.364066242E-1,-2.081854355E-1,2.489796781E-1
6.567797917E0,3.749859598E-2,1.481733782E-1,-1.814350086E-1,2.372343927E-1
6.577790917E0,5.862036517E-2,1.088522782E-1,-9.137210011E-2,1.537336215E-1
6.587784917E0,5.157931253E-2,5.852540273E-2,-8.974598944E-2,1.189116936E-1
6.597778917E0,-7.716577806E-2,8.289524540E-4,-1.768952304E-1,1.929952513E-1
6.607771917E0,-2.810002273E-1,4.233957890E-2,-2.697794205E-1,3.918350462E-1
6.617765917E0,-5.098840754E-1,1.301849309E-1,-2.764277047E-1,5.944259100E-1
6.627758917E0,-7.016389811E-1,2.030690487E-1,-2.537177038E-1,7.732444449E-1
6.637752917E0,-8.147300521E-1,2.379014240E-1,-2.840910655E-1,8.950362445E-1
6.647746917E0,-8.445199348E-1,2.156942837E-1,-3.730096740E-1,9.480897432E-1
6.657739917E0,-8.608032610E-1,2.116579873E-1,-4.028994709E-1,9.737090640E-1
6.667733917E0,-7.480309363E-1,2.619524107E-1,-3.459674710E-1,8.647906325E-1
6.677726917E0,-4.543569786E-1,2.198611557E-1,-3.613626051E-1,6.207754217E-1
6.687720917E0,-3.753825472E-1,5.840286702E-2,-3.293204480E-1,5.027672514E-1
6.697714917E0,-3.664254899E-1,-6.775132231E-2,-1.911606824E-1,4.188081754E-1
6.707707917E0,-2.155483591E-1,-2.937842142E-1,-1.019637465E-2,3.645191705E-1
6.717701917E0,-5.628003538E-2,-5.543524428E-1,1.282499045E-1,5.717710304E-1
6.727694917E0,1.129333424E-1,-6.140708602E-1,2.383979988E-1,6.683341732E-1
6.737688917E0,1.032994699E-1,-5.012157243E-1,3.920452845E-1,6.446607541E-1
6.747682917E0,6.266607195E-2,-2.716527222E-1,5.273217881E-1,5.964817736E-1
6.757675917E0,1.789330582E-1,6.163542710E-2,6.604687357E-1,6.870479721E-1
6.767669917E0,4.214050314E-1,3.435150026E-1,8.252140367E-1,9.882120035E-1
6.777662917E0,5.819938391E-1,3.472162170E-1,8.397496301E-1,1.079099333E0
6.787656917E0,6.073671006E-1,2.191122736E-1,7.358691663E-1,9.789833569E-1
6.797650917E0,4.900877421E-1,1.382039121E-1,6.513482487E-1,8.267652976E-1
6.807643917E0,3.898940939E-1,1.357958825E-1,5.628102940E-1,6.980067000E-1
6.817637917E0,3.415094076E-1,1.565134446E-1,3.939830518E-1,5.443783417E-1
6.827630917E0,3.602965115E-1,1.964543130E-1,3.234439963E-1,5.225168820E-1
6.837624917E0,3.637980435E-1,2.041701525E-1,2.643496960E-1,4.938777475E-1
6.847617917E0,2.553481999E-1,1.858594505E-1,1.641424531E-1,3.559342404E-1
6.857611917E0,1.312619515E-1,2.354648893E-1,8.850053251E-2,2.837353666E-1
6.867605917E0,8.033131443E-2,2.904660655E-1,-7.414795697E-2,3.103571729E-1
6.877598917E0,1.695264962E-1,3.425401255E-1,-2.746384567E-1,4.706370708E-1
6.887592917E0,2.914423678E-1,3.644262537E-1,-3.939555699E-1,6.106931629E-1
6.897585917E0,3.642667344E-1,4.164007650E-1,-4.048746604E-1,6.855678970E-1
6.907579917E0,3.535583264E-1,4.642472150E-1,-3.164980888E-1,6.638523985E-1
6.917573917E0,2.822472557E-1,4.638716045E-1,-2.011699462E-1,5.790593459E-1
6.927566917E0,1.214498485E-1,3.902018767E-1,-1.177535677E-1,4.252922207E-1
6.937560917E0,-2.286626771E-3,3.512923841E-1,-7.841876328E-2,3.599459268E-1
6.947553917E0,-4.772607051E-2,3.616484609E-1,-2.095642090E-3,3.647900475E-1
6.957547917E0,-9.941812467E-2,2.735314326E-1,1.357512975E-1,3.211414375E-1
6.967541917E0,-5.928777002E-2,1.849125671E-1,2.432973808E-1,3.112897567E-1
6.977534917E0,1.741359293E-2,1.805753949E-1,3.225844556E-1,3.700965245E-1
6.987528917E0,-7.187689841E-4,1.870492858E-1,3.056626135E-1,3.583539943E-1
6.997521917E0,-9.548832066E-3,2.189421927E-1,1.865805584E-1,2.878179437E-1
7.007515917E0,2.705038905E-2,2.590828896E-1,3.757420778E-2,2.631871736E-1
7.017509917E0,3.188369751E-2,3.004909705E-1,-7.778375566E-2,3.120283740E-1
7.027502917E0,2.679815479E-3,2.737226366E-1,-1.188820803E-1,2.984362783E-1
7.037496917E0,-9.580662847E-3,2.732851186E-1,-9.378875434E-2,2.890897363E-1
7.047489917E0,-6.128039148E-2,3.107513722E-1,4.355240107E-2,3.197163013E-1
7.057483917E0,-1.711552746E-1,2.502978867E-1,1.542875558E-1,3.402172982E-1
7.067477917E0,-1.540649596E-1,1.511734749E-1,1.046347547E-1,2.398705134E-1
7.077470917E0,-1.200635833E-1,6.272629827E-2,1.338252246E-2,1.361210654E-1
7.087464917E0,-6.026396267E-2,-1.262092263E-2,-7.437950671E-2,9.655746425E-2
7.097457917E0,-1.147768233E-2,1.169391967E-2,-2.049028087E-1,2.055569166E-1
7.107451917E0,-4.094286181E-2,7.389930412E-2,-2.830666333E-1,2.954050507E-1
7.117445917E0,-4.317536529E-2,1.213513595E-1,-2.614547396E-1,2.914598522E-1
7.127438917E0,2.055058759E-2,1.795125172E-1,-1.310039431E-1,2.231795322E-1
7.137432917E0,8.302344561E-2,1.925119740E-1,-1.390994132E-2,2.101124440E-1
7.147425917E0,1.522578776E-1,2.172762479E-1,9.656852067E-2,2.823418290E-1
7.157419917E0,5.756916370E-2,1.871551935E-1,2.256019521E-1,2.987264901E-1
7.167412917E0,-5.805247262E-2,8.659097806E-2,2.504222131E-1,2.712551785E-1
7.177406917E0,-9.214831799E-2,4.953907281E-2,2.186601377E-1,2.423998516E-1
7.187400917E0,-1.082687626E-1,4.657073379E-2,1.402665174E-1,1.832093178E-1
7.197393917E0,-1.060483921E-2,1.066210538E-2,3.479619563E-2,3.790670569E-2
7.207387458E0,1.432947904E-2,-4.966113344E-3,-7.633656979E-2,7.782845327E-2
7.217381458E0,-1.640608113E-2,-3.073077276E-3,-1.682629859E-1,1.690888398E-1
7.227374458E0,-6.176180005E-2,4.455958396E-2,-2.329349452E-1,2.450688988E-1
7.237368458E0,-6.564760376E-2,1.128366441E-1,-2.061652225E-1,2.440201121E-1
7.247361458E0,1.975960549E-2,1.883418860E-1,-2.261358029E-1,2.949584875E-1
7.257355458E0,2.459751863E-2,2.406887186E-1,-1.981685704E-1,3.127409143E-1
7.267348458E0,3.793209393E-2,2.112385592E-1,-2.106307411E-1,3.007089652E-1
7.277342458E0,3.099269148E-2,1.271319900E-1,-1.735237259E-1,2.173328628E-1
7.287336458E0,-1.034590989E-1,5.054230884E-2,6.511108518E-2,1.322791122E-1
7.297329458E0,-1.300842857E-1,4.447026774E-3,3.174476767E-1,3.430957954E-1
7.307323458E0,-1.601754827E-1,-2.829855032E-2,5.027301532E-1,5.283886828E-1
7.317316458E0,-6.085409291E-2,-1.337604667E-1,5.048737425E-1,5.258256164E-1
7.327310458E0,2.695310600E-2,-2.603676691E-1,2.970695454E-1,3.959395255E-1
7.337304458E0,-3.403112400E-2,-3.087138368E-1,2.661126316E-2,3.117218468E-1
7.347297458E0,-1.231092152E-1,-2.165304355E-1,-5.010479093E-2,2.540704596E-1
7.357291458E0,-1.133372388E-1,-8.712665610E-2,-1.074805945E-1,1.788531859E-1
7.367284458E0,-4.984820779E-2,-1.154291533E-2,-1.995251244E-1,2.059814506E-1
7.377278458E0,3.291543871E-3,4.540172920E-2,-2.367578548E-1,2.410942411E-1
7.387272458E0,1.381615198E-1,1.039832287E-1,-2.553139937E-1,3.083607510E-1
7.397265458E0,3.022975774E-1,1.394430102E-1,-2.495726126E-1,4.160705077E-1
7.407259458E0,3.549782496E-1,1.156289088E-1,-2.858925927E-1,4.702277924E-1
7.417252458E0,1.890773560E-1,3.088075384E-2,-2.959790397E-1,3.525726300E-1
7.427246458E0,-5.070774850E-2,-4.700298920E-2,-1.837961143E-1,1.963709968E-1
7.437240458E0,-1.386716162E-1,-7.685127094E-2,-3.422258377E-2,1.621946985E-1
7.447233458E0,2.611099731E-2,-9.880347267E-2,1.875880337E-1,2.136192425E-1
7.457227458E0,3.370613576E-1,-1.645768281E-1,4.674533165E-1,5.993400489E-1
7.467220458E0,4.963549340E-1,-2.325315604E-1,6.210468078E-1,8.283346452E-1
7.477214458E0,4.772738248E-1,-2.214404887E-1,6.637905389E-1,8.470207042E-1
7.487208458E0,2.548695322E-1,-1.387379090E-1,7.028171951E-1,7.603674740E-1
7.497201458E0,-8.279171314E-2,-1.073987335E-3,6.959110487E-1,7.008193839E-1
7.507195458E0,-3.130939495E-1,1.145577720E-1,5.674676013E-1,6.581571111E-1
7.517188458E0,-4.244486533E-1,1.735275266E-1,4.696968931E-1,6.564172706E-1
7.527182458E0,-2.645106041E-1,2.509647616E-1,2.448042083E-1,4.391790883E-1
7.537176458E0,-4.178840574E-2,2.815389752E-1,-2.041262984E-2,2.853544127E-1
7.547169458E0,1.591953432E-1,2.965340866E-1,-3.132651633E-1,4.597941761E-1
7.557163458E0,3.241580875E-1,2.674634846E-1,-4.791389769E-1,6.373298522E-1
7.567156458E0,3.648983433E-1,1.771871527E-1,-4.779297727E-1,6.268675743E-1
7.577150458E0,2.373301511E-1,1.022267251E-1,-4.142255276E-1,4.882199214E-1
7.587144458E0,2.637781307E-2,1.067732276E-1,-3.132914758E-1,3.320359317E-1
7.597137458E0,-1.516934386E-1,8.695365161E-2,-1.813917392E-1,2.519420566E-1
7.607131458E0,-1.686420317E-1,1.220258358E-1,-4.899791300E-2,2.138486262E-1
7.617124458E0,-1.695864301E-1,1.709556288E-1,2.959158897E-2,2.426129560E-1
7.627118458E0,-1.411288355E-1,1.864614214E-1,-2.535902345E-1,3.449539345E-1
7.637112458E0,-9.425667778E-2,2.347282132E-1,-7.404188848E-1,7.824332433E-1
7.647105458E0,1.576116979E-3,4.498736626E-1,-9.643789387E-1,1.064150146E0
7.657099458E0,1.030261856E-1,5.970482998E-1,-8.402630156E-1,1.035916504E0
7.667092458E0,1.051767185E-1,5.565710957E-1,-5.904974449E-1,8.182424818E-1
7.677086458E0,2.450854594E-1,3.867310426E-1,-5.750292206E-1,7.350417581E-1
7.687080458E0,3.012652881E-1,1.525705209E-1,-7.350616658E-1,8.089216218E-1
7.697073458E0,1.119695751E-1,6.611307867E-2,-6.705224383E-1,6.830142496E-1
7.707067458E0,-3.000140570E-2,4.312675300E-1,-3.801035160E-1,5.756478521E-1
7.717060458E0,-4.828579523E-2,4.590256514E-1,-1.283843905E-1,4.790810145E-1
7.727054458E0,-9.229003988E-2,2.140827180E-1,8.805906773E-4,2.331300861E-1
7.737048458E0,-1.364612956E-1,-6.256754637E-2,1.359682292E-1,2.025431865E-1
7.747041458E0,-9.223200627E-2,-3.107293721E-1,1.351665759E-1,3.511829849E-1
7.757035458E0,-8.578344103E-2,-4.547769184E-1,8.809532046E-2,4.711068135E-1
7.767028458E0,-1.399035149E-1,-4.245205010E-1,9.930677176E-2,4.578782416E-1
7.777022458E0,-1.552917055E-1,-2.547511261E-1,2.475149775E-1,3.876561803E-1
7.787015458E0,-3.634936228E-2,-1.761225209E-2,5.134264648E-1,5.150128176E-1
7.797009458E0,1.224004231E-1,1.248525991E-1,7.339407545E-1,7.544793345E-1
7.807003458E0,2.508720832E-1,1.624501227E-1,8.416990918E-1,8.931876654E-1
7.816996458E0,2.981849018E-1,1.882316659E-1,7.802963108E-1,8.562754979E-1
7.826990458E0,2.145942032E-1,2.130066841E-1,5.699590999E-1,6.451944630E-1
7.836984458E0,-3.883183423E-2,2.072769975E-1,4.107440954E-1,4.617167714E-1
7.846977458E0,-3.911125805E-2,1.923915944E-1,3.244579035E-1,3.792323130E-1
7.856971458E0,9.808791965E-2,7.310729876E-2,1.662135369E-1,2.063803696E-1
7.866964458E0,1.774480847E-1,-6.403563604E-2,-8.240481019E-3,1.888287345E-1
7.876958458E0,1.880457976E-1,-6.270444430E-2,-2.007220495E-1,2.821035456E-1
7.886951458E0,1.211103446E-1,1.876539610E-2,-3.211571503E-1,3.437466666E-1
7.896945458E0,3.831388056E-3,1.188586184E-1,-3.478309786E-1,3.675982051E-1
7.906939458E0,-5.029862612E-2,1.192263351E-1,-2.611781663E-1,2.914771094E-1
7.916932458E0,6.563364353E-2,2.652370110E-3,-1.642681682E-1,1.769147855E-1
7.926926458E0,2.076014449E-1,-2.465327914E-1,-2.160429239E-2,3.230224800E-1
7.936919458E0,2.402252537E-1,-3.892556145E-1,9.474301994E-2,4.671234802E-1
7.946913458E0,2.288901338E-1,-3.405698331E-1,2.127983040E-1,4.622354625E-1
7.956907458E0,1.700068449E-1,-1.396011773E-1,3.159695005E-1,3.850033004E-1
7.966900458E0,4.582510415E-2,1.162586905E-1,2.829292238E-1,3.092975411E-1
7.976894458E0,-1.285970464E-1,2.855181516E-1,2.399317235E-1,3.944934057E-1
7.986887458E0,-2.069772911E-1,3.470732160E-1,9.162294567E-2,4.143599649E-1
7.996881458E0,-1.608608495E-1,2.779591636E-1,-1.059176338E-1,3.381657207E-1
8.006875458E0,-1.230858995E-1,1.339463716E-1,-1.577374130E-1,2.407755399E-1
8.016868458E0,-3.798066236E-2,3.510935057E-2,-1.462341857E-1,1.551116832E-1
8.026862458E0,6.556486566E-2,3.456910439E-3,-1.367424005E-1,1.516877910E-1
8.036855458E0,1.258101538E-1,8.229395064E-2,-7.645292938E-2,1.686580550E-1
8.046849458E0,1.564491253E-1,1.194188182E-1,4.821321666E-2,2.026368604E-1
8.056843458E0,1.707763020E-1,1.293275829E-1,3.060777658E-1,3.735957277E-1
8.066836458E0,1.523992341E-1,2.587877149E-2,6.604371607E-1,6.782864296E-1
8.076830458E0,1.796732791E-1,-6.927684261E-2,7.946085405E-1,8.176090147E-1
8.086823458E0,2.352954662E-1,-1.179110040E-1,6.581041217E-1,7.087792296E-1
8.096817458E0,9.747988231E-2,-8.003860647E-2,3.924697924E-1,4.122390616E-1
8.106811458E0,-1.290770663E-1,2.975724790E-2,1.123875779E-1,1.737162931E-1
8.116804458E0,-2.492709694E-1,1.726991771E-1,3.126564682E-2,3.048582665E-1
8.126798458E0,-2.623672707E-1,1.880666283E-1,1.095411533E-1,3.408884065E-1
8.136791458E0,-1.930010205E-1,1.427306437E-1,1.434854096E-1,2.796596026E-1
8.146785458E0,-9.859955102E-2,1.389480068E-1,6.988942981E-2,1.841546971E-1
8.156779458E0,-1.255133345E-1,1.245090021E-1,-1.667099655E-2,1.775781824E-1
8.166772458E0,-9.507565342E-2,1.254164169E-1,5.787164748E-2,1.676835862E-1
8.176766458E0,6.863461733E-3,-8.232514188E-4,5.081657249E-1,5.082127397E-1
8.186759458E0,6.355828397E-2,-2.664149326E-1,8.222395581E-1,8.666570618E-1
8.196753458E0,1.274858196E-1,-4.303799227E-1,7.944085658E-1,9.124497145E-1
8.206747667E0,1.313588691E-1,-4.906074864E-1,4.873437899E-1,7.038855218E-1
8.216740667E0,1.897993775E-1,-4.388274317E-1,5.902647257E-2,4.817441676E-1
8.226734667E0,2.349003406E-1,-3.698356957E-1,-4.137244213E-1,6.025981319E-1
8.236727667E0,2.527219230E-1,-9.390854917E-2,-1.018989594E0,1.054052645E0
8.246721667E0,-3.056047261E-2,6.743093875E-1,-3.365771350E0,3.432789518E0
8.256715667E0,-1.188869043E-1,1.322208802E0,-2.919179145E0,3.206864059E0
8.266708667E0,6.131431264E-1,1.309480145E0,-5.628307593E-1,1.551599564E0
8.276702667E0,5.805434373E-1,1.110819604E0,-2.464034218E-1,1.277366636E0
8.286695667E0,1.218985127E-1,8.333910754E-1,-9.958626866E-2,8.481257907E-1
8.296689667E0,-2.811189258E-1,7.199667131E-1,-9.877525985E-2,7.791896242E-1
8.306683667E0,-3.757534799E-1,6.733589957E-1,-3.648697650E-1,8.530726582E-1
