"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.076326000E0,2.220231637E-2,-4.342789192E-2,-1.820741093E-1,1.884937822E-1
9.086320000E0,-3.733951516E-2,-2.833197081E-2,-1.920108676E-1,1.976489647E-1
9.096313000E0,-5.207808003E-2,-5.040884614E-3,-1.250222415E-1,1.355289556E-1
9.106307000E0,-8.699677482E-2,2.057967748E-2,4.124158144E-2,9.845217110E-2
9.116300000E0,-9.335240588E-2,1.679757049E-2,1.020052618E-1,1.392907157E-1
9.126294000E0,-1.012452699E-1,2.221624006E-2,9.651881933E-2,1.416335006E-1
9.136287000E0,-1.275631490E-1,3.168302838E-2,5.874580622E-2,1.439695837E-1
9.146281000E0,-1.407104672E-1,4.640216952E-2,-2.540615201E-3,1.481858686E-1
9.156275000E0,-1.364589567E-1,6.666832661E-2,2.933723509E-2,1.546815633E-1
9.166268000E0,-1.392559724E-1,8.781604283E-2,5.331783593E-2,1.730510758E-1
9.176262000E0,-9.283580437E-2,1.048578625E-1,6.671906948E-2,1.551292755E-1
9.186255000E0,-2.830644406E-2,1.194211936E-1,6.002927005E-2,1.366242640E-1
9.196249000E0,7.847950123E-3,1.132595257E-1,3.328235149E-2,1.183090250E-1
9.206242000E0,6.098832306E-2,5.865186704E-2,8.096054792E-3,8.500095976E-2
9.216236000E0,1.181123675E-1,1.548476094E-2,-2.964245975E-2,1.227557925E-1
9.226230000E0,1.517616317E-1,-1.576709010E-2,-6.909011543E-2,1.674922029E-1
9.236223000E0,1.364644020E-1,-4.455963878E-2,-8.506646276E-2,1.668664061E-1
9.246217000E0,1.231069129E-1,-3.368396385E-2,-5.352365792E-2,1.384005180E-1
9.256210000E0,1.107300019E-1,3.733045198E-3,-2.137157321E-3,1.108135208E-1
9.266204000E0,4.057350051E-2,4.589783804E-2,3.167904496E-2,6.896653079E-2
9.276197000E0,-2.225479513E-2,3.393454445E-2,7.667980134E-2,8.675610150E-2
9.286191000E0,-9.257246040E-2,3.893374024E-2,1.132020950E-1,1.513281562E-1
9.296185000E0,-7.635473270E-2,4.743843318E-2,1.330878907E-1,1.606014845E-1
9.306178000E0,-9.120424848E-2,6.092938495E-2,1.493244392E-1,1.852792299E-1
9.316172000E0,-6.445751265E-2,8.934554653E-3,1.073741752E-1,1.255540151E-1
9.326165000E0,-3.702164590E-2,-4.587725401E-3,4.394007146E-2,5.764008475E-2
9.336159000E0,-3.366899863E-3,-1.324433631E-2,4.896458387E-3,1.451632749E-2
9.346152000E0,1.545916110E-2,-5.295860675E-2,1.482035279E-2,5.712479801E-2
9.356146000E0,3.508241683E-2,-3.979628677E-2,4.975512743E-2,7.273302632E-2
9.366140000E0,4.813628923E-2,-9.858122366E-3,7.170791388E-2,8.692703739E-2
9.376133000E0,6.620648794E-2,4.777632002E-4,6.305929720E-2,9.143304800E-2
9.386127000E0,3.026467659E-2,3.132644872E-2,5.256062150E-2,6.826357719E-2
9.396120000E0,-9.360149726E-3,9.508107123E-2,3.072127104E-2,1.003584526E-1
9.406114000E0,-5.454940572E-3,1.407862983E-1,-1.385380805E-2,1.415714172E-1
9.416107000E0,6.190037906E-2,1.225564889E-1,-3.071951687E-2,1.406962637E-1
9.426101000E0,1.236774550E-1,8.165990232E-2,-6.586420655E-2,1.621805975E-1
9.436095000E0,1.473572896E-1,6.011504140E-2,-1.603680754E-1,2.259334163E-1
9.446088000E0,1.428300829E-1,2.582722463E-2,-1.777670503E-1,2.294964102E-1
9.456082000E0,1.280078298E-1,1.294230022E-2,-1.634226608E-1,2.079915231E-1
9.466075000E0,1.170641810E-1,6.811058803E-2,-1.507903361E-1,2.026839908E-1
9.476069000E0,1.201066335E-1,8.430151904E-2,-5.964861631E-2,1.583992012E-1
9.486062000E0,9.344216064E-2,9.250801312E-2,1.088342249E-2,1.319379353E-1
9.496056000E0,3.552512415E-2,8.529527161E-2,7.743993938E-2,1.205581271E-1
9.506049000E0,-2.961366221E-2,4.065326932E-2,1.027648151E-1,1.144126939E-1
9.516043000E0,-1.310185611E-1,-3.141681561E-3,6.724005640E-2,1.472988754E-1
9.526037000E0,-1.919800235E-1,-6.029301602E-3,5.001708269E-3,1.921397903E-1
9.536030000E0,-1.655501702E-1,-3.612545047E-2,-1.401109815E-2,1.700241686E-1
9.546024000E0,-9.226197325E-2,-1.949815272E-2,5.574735403E-3,9.446442368E-2
9.556017000E0,-2.943502977E-2,-3.242551513E-2,1.134827614E-2,4.523956654E-2
9.566011000E0,9.165071994E-3,-3.311076312E-2,7.427016377E-2,8.183140232E-2
9.576004000E0,3.327928171E-2,-3.674598623E-2,6.204480529E-2,7.941873808E-2
9.585998000E0,4.271763794E-2,-6.087238373E-2,-2.424781859E-2,7.821892609E-2
9.595992000E0,2.868724398E-2,-7.944058249E-2,-1.226593816E-1,1.489264517E-1
9.605985000E0,-1.440863572E-2,-3.444475056E-2,-1.703428406E-1,1.743867339E-1
9.615979000E0,-2.515325993E-2,1.001148387E-2,-1.956560218E-1,1.975201133E-1
9.625972000E0,3.494939268E-2,1.107162061E-2,-1.456120420E-1,1.501562772E-1
9.635966000E0,9.988016434E-2,4.044208433E-2,-7.013559759E-2,1.285714255E-1
9.645959000E0,1.797909909E-1,4.641111393E-2,5.639639497E-3,1.857702813E-1
9.655953000E0,1.201558232E-1,4.960033153E-2,-2.231589854E-2,1.318924336E-1
9.665947000E0,1.488138311E-2,5.175163181E-2,-6.372354090E-2,8.342887164E-2
9.675940000E0,-1.179125389E-1,6.720172972E-2,-6.132150471E-2,1.489287287E-1
9.685934000E0,-2.148191017E-1,6.197911547E-2,-1.845732093E-2,2.243419932E-1
9.695927000E0,-2.210221204E-1,6.756090408E-2,2.580317795E-2,2.325533433E-1
9.705921000E0,-1.095152063E-1,6.572385510E-2,8.801521361E-2,1.551124862E-1
9.715914000E0,-4.585971236E-3,4.555564801E-2,8.580672026E-2,9.725811760E-2
9.725908000E0,1.035626677E-1,6.570656927E-2,5.227235377E-2,1.333228351E-1
9.735902000E0,1.047513335E-1,9.058256155E-2,-4.364186347E-2,1.451986728E-1
9.745895000E0,7.996776380E-2,6.743995808E-2,-1.641442072E-1,1.946440648E-1
9.755889000E0,2.312778443E-2,3.213637945E-2,-1.986345935E-1,2.025422006E-1
9.765882000E0,-6.763401255E-3,4.337839158E-2,-7.774867237E-2,8.928765036E-2
9.775876083E0,-2.090671957E-2,8.291645983E-2,4.555741131E-2,9.689018505E-2
9.785869083E0,-7.264251821E-2,8.374016806E-3,1.405436754E-1,1.584284833E-1
9.795863083E0,-1.032026254E-1,-7.349781968E-2,1.591407448E-1,2.034170299E-1
9.805857083E0,-1.429923432E-1,-1.198023772E-1,1.909069133E-1,2.669173455E-1
9.815850083E0,-1.177390958E-1,-1.317378966E-1,1.943012220E-1,2.626220344E-1
9.825844083E0,-1.499899254E-1,-9.037163238E-2,1.892059582E-1,2.578040036E-1
9.835837083E0,-1.870144949E-1,-1.416430433E-2,1.508710277E-1,2.407013000E-1
9.845831083E0,-1.969306418E-1,-3.464840725E-4,5.425514460E-2,2.042680064E-1
9.855824083E0,-1.447858304E-1,-2.421386819E-4,8.338246465E-2,1.670797137E-1
9.865818083E0,-6.192201376E-2,1.203126747E-2,6.794581532E-2,9.271311129E-2
9.875811083E0,2.833809212E-2,4.055592231E-4,-2.602829576E-2,3.847965856E-2
9.885805083E0,8.126453005E-2,5.771629427E-2,-8.021327376E-2,1.279424236E-1
9.895799083E0,4.469896697E-2,9.000754271E-2,-9.243863225E-2,1.365439714E-1
9.905792083E0,-1.595047340E-3,8.809228722E-2,-3.505347311E-2,9.482373765E-2
9.915786083E0,-4.958109967E-2,6.884809552E-2,6.615305901E-2,1.075851891E-1
9.925779083E0,-1.052448385E-1,-2.349747464E-2,1.372031611E-1,1.745087814E-1
9.935773083E0,-1.407132447E-1,-9.193129493E-2,2.175175917E-1,2.748917658E-1
9.945766083E0,-1.987462753E-1,-9.857232492E-2,2.551707369E-1,3.381252581E-1
9.955760083E0,-1.761293183E-1,-9.161779281E-2,2.074621350E-1,2.871513436E-1
9.965754083E0,-1.120258545E-1,-9.689516075E-2,1.308033836E-1,1.976056412E-1
9.975747083E0,-4.277472138E-2,-8.205887429E-2,4.539076567E-2,1.030711271E-1
9.985741083E0,1.379047539E-2,-7.345308848E-2,-3.425240457E-2,8.221168188E-2
9.995734083E0,7.927779235E-2,-9.235625960E-2,-5.481004536E-2,1.334870335E-1
1.000572808E1,1.743280104E-1,-1.186946040E-1,-1.161982083E-1,2.407917935E-1
1.001572108E1,2.063310276E-1,-7.463291042E-2,-1.866144723E-1,2.880408401E-1
1.002571508E1,1.508568482E-1,3.251654897E-3,-2.409327668E-1,2.842832391E-1
1.003570908E1,1.004324704E-1,2.648235032E-2,-2.738332951E-1,2.928697142E-1
1.004570208E1,1.333584706E-1,4.305206213E-2,-2.950914323E-1,3.266755503E-1
1.005569608E1,1.302234860E-1,4.475517333E-2,-2.734122956E-1,3.061298176E-1
1.006568908E1,9.123629853E-2,3.831159649E-2,-1.960173798E-1,2.195783545E-1
1.007568308E1,3.230089635E-2,5.706842277E-2,-1.382287627E-1,1.529945869E-1
1.008567608E1,-1.342555432E-1,3.079790611E-2,-2.827538073E-2,1.406149318E-1
1.009567008E1,-2.885621755E-1,-1.722465478E-2,2.663757563E-2,2.903004966E-1
1.010566308E1,-2.974865615E-1,-6.074210046E-2,5.157302678E-2,3.079734309E-1
1.011565708E1,-2.578760243E-1,-9.907460075E-2,7.818604410E-2,2.871042980E-1
1.012565108E1,-2.091226711E-1,-6.198234972E-2,7.144595861E-2,2.295182525E-1
1.013564408E1,-1.372977033E-1,-2.479277909E-2,1.223822236E-3,1.395236144E-1
1.014563808E1,-6.914219219E-2,3.276803406E-2,-8.230540752E-2,1.123768967E-1
1.015563108E1,-2.304329216E-2,7.949982209E-2,-1.000312418E-1,1.298362983E-1
1.016562508E1,-7.304634154E-4,8.802623196E-2,-1.151205665E-1,1.449203089E-1
1.017561808E1,1.961850487E-2,5.380456181E-2,-1.280189395E-1,1.402450194E-1
1.018561208E1,5.859129354E-3,5.315287136E-2,-1.250327665E-1,1.359880503E-1
1.019560608E1,-3.321368326E-2,5.958462585E-2,-1.167279661E-1,1.351994617E-1
1.020559908E1,-3.716501232E-2,5.359285606E-2,-1.086605626E-1,1.267302262E-1
1.021559308E1,-3.999546669E-2,7.389161138E-2,-6.202726364E-2,1.044365311E-1
1.022558608E1,-5.264072835E-2,6.308042027E-2,4.367285371E-3,8.227550598E-2
1.023558008E1,-1.530388098E-2,-5.470033698E-3,4.702681661E-2,4.975591947E-2
1.024557308E1,-8.175211474E-3,-5.511048261E-2,6.731665492E-2,8.738152783E-2
1.025556708E1,2.324633673E-4,-9.887000302E-2,4.122988701E-2,1.071225239E-1
1.026556108E1,1.460470017E-2,-1.031911685E-1,-2.712347925E-2,1.076912143E-1
1.027555408E1,-3.833580762E-5,-8.169612765E-2,-7.279257238E-2,1.094212837E-1
1.028554808E1,-2.484675620E-2,-2.799528083E-2,-4.961128592E-2,6.214802276E-2
1.029554108E1,-2.804350208E-2,-1.932842815E-2,3.603522062E-2,4.958390131E-2
1.030553508E1,-1.905428510E-2,-5.194103591E-2,1.505739892E-1,1.604165303E-1
1.031552808E1,-1.017725791E-1,-1.797450537E-2,1.975856030E-1,2.229816388E-1
1.032552208E1,-1.916628852E-1,2.309443703E-2,1.900999975E-1,2.709354603E-1
1.033551508E1,-1.632975304E-1,3.486681903E-2,1.618322182E-1,2.325326759E-1
1.034550908E1,-1.113361754E-1,2.476979222E-2,1.066304094E-1,1.561388189E-1
1.035550308E1,-2.074599423E-2,1.383548068E-2,8.103597701E-2,8.478588545E-2
1.036549608E1,4.544631422E-2,4.465211615E-2,8.976060748E-2,1.100733647E-1
1.037549008E1,6.884975832E-2,5.185796890E-2,5.435864031E-2,1.019038760E-1
1.038548308E1,6.537483115E-2,3.579071565E-2,8.750358224E-3,7.504273878E-2
1.039547708E1,-1.641605794E-4,-1.982571557E-4,-1.604943752E-2,1.605150147E-2
1.040547008E1,-6.496205427E-2,-4.115021870E-2,-1.387778163E-2,7.814091000E-2
1.041546408E1,-7.940343440E-2,-3.713362008E-2,2.315029621E-2,9.066282231E-2
1.042545808E1,-7.080177817E-2,-3.254874520E-2,4.237067878E-2,8.869941954E-2
1.043545108E1,-6.423656099E-2,-3.590614334E-2,2.314094067E-2,7.714330840E-2
1.044544508E1,-4.327871483E-2,-2.574101474E-2,-6.834225655E-3,5.081686371E-2
1.045543808E1,-3.631380390E-2,-1.217492625E-2,-8.173004150E-2,9.025918716E-2
1.046543208E1,-1.355914492E-2,9.625558499E-3,-1.027946359E-1,1.041308742E-1
1.047542508E1,-6.514419504E-3,1.785803614E-2,-5.412065864E-2,5.736194564E-2
1.048541908E1,-5.032373261E-2,1.863851152E-2,1.772291064E-3,5.369369787E-2
1.049541308E1,-1.047990614E-1,-5.656029973E-3,4.872017026E-2,1.157086381E-1
1.050540608E1,-1.006708541E-1,-2.385251027E-2,9.093063533E-2,1.377386785E-1
1.051540008E1,-6.903920811E-2,2.674706474E-2,1.004159886E-1,1.247605246E-1
1.052539308E1,-1.176096166E-1,5.509210043E-2,7.635937393E-2,1.506582737E-1
1.053538708E1,-1.150363666E-1,5.284501545E-2,6.274413228E-2,1.412897287E-1
1.054538008E1,-5.926752403E-2,6.108683037E-2,4.496918142E-2,9.626249283E-2
1.055537408E1,-7.777052633E-3,5.478365980E-3,-5.792251825E-3,1.113755910E-2
1.056536808E1,3.071988232E-2,-2.946561802E-2,-4.629123688E-2,6.288729941E-2
1.057536108E1,6.551717430E-2,-1.231810264E-1,-1.682770193E-2,1.405319783E-1
1.058535508E1,1.295780630E-1,-1.612634120E-1,2.684690595E-2,2.086075713E-1
1.059534808E1,1.460433837E-1,-1.183233789E-1,-3.364546359E-2,1.909479226E-1
1.060534208E1,1.130256188E-1,-1.086455791E-1,-1.195925170E-1,1.971827135E-1
1.061533508E1,1.537492100E-1,-9.689410094E-2,-1.906396955E-1,2.633833326E-1
1.062532908E1,1.830690861E-1,-5.200330876E-2,-2.721142137E-1,3.320614096E-1
1.063532208E1,1.578617029E-1,2.875898201E-2,-3.076512516E-1,3.469822602E-1
1.064531608E1,9.514077678E-2,7.954411475E-2,-3.311558890E-1,3.536145591E-1
1.065531008E1,4.912925608E-2,1.218277614E-1,-2.722674108E-1,3.022999011E-1
1.066530308E1,-3.677821901E-2,7.953415621E-2,-1.469627488E-1,1.711033866E-1
1.067529708E1,-5.117764536E-2,2.620837172E-2,-7.930812478E-2,9.795819920E-2
1.068529008E1,-7.103245083E-2,-2.724442525E-2,-5.035622120E-3,7.624450976E-2
1.069528408E1,-8.666553006E-2,-9.255484566E-2,3.768647432E-2,1.322784332E-1
1.070527708E1,-1.227826848E-1,-8.542414790E-2,1.787201464E-2,1.506395753E-1
1.071527108E1,-1.240728364E-1,-1.051381634E-1,1.726799726E-2,1.635429175E-1
1.072526508E1,-1.057028217E-1,-3.646729331E-2,-4.841494560E-4,1.118176390E-1
1.073525808E1,-7.402162056E-2,8.029465970E-2,-6.618171036E-2,1.276967168E-1
1.074525208E1,2.334456995E-2,1.014570122E-1,-1.550763452E-1,1.867810673E-1
1.075524508E1,9.989924088E-2,8.356208380E-2,-1.807245719E-1,2.227641153E-1
1.076523908E1,1.409162161E-1,1.079453385E-1,-1.053785205E-1,2.064320921E-1
1.077523233E1,1.035600730E-1,9.632734129E-2,-5.779271007E-2,1.527862649E-1
1.078522633E1,5.894808333E-2,3.699129520E-2,-8.546875119E-3,7.011620015E-2
1.079521933E1,-5.941538550E-3,1.944811335E-2,-2.341809869E-3,2.046985751E-2
1.080521333E1,-7.164311942E-2,1.028123237E-2,-1.916074097E-2,7.487038329E-2
1.081520733E1,-5.748909339E-3,-2.629128342E-2,-1.128454149E-2,2.918257046E-2
1.082520033E1,6.826964144E-2,-3.943995380E-2,4.676603079E-3,7.898179862E-2
1.083519433E1,1.495813147E-1,-6.616490875E-2,-9.260820150E-3,1.638234649E-1
1.084518733E1,1.941378288E-1,-5.129064281E-2,1.128863454E-2,2.011160359E-1
1.085518133E1,1.585913989E-1,-3.403014642E-2,3.730815947E-2,1.664367190E-1
1.086517433E1,7.074619308E-2,-4.936467047E-2,4.816234589E-2,9.880033445E-2
1.087516833E1,-6.674424905E-2,-2.532143134E-2,6.937779844E-2,9.954520874E-2
1.088516233E1,-1.835755281E-1,-2.584365165E-2,5.850373149E-2,1.943979307E-1
1.089515533E1,-2.459244252E-1,-7.368773541E-2,9.709126174E-2,2.744729829E-1
1.090514933E1,-2.749727347E-1,-7.159957593E-2,1.633314443E-1,3.277402398E-1
1.091514233E1,-2.321524781E-1,-2.595432391E-2,1.885557479E-1,3.002027150E-1
1.092513633E1,-1.549587796E-1,3.559218440E-3,2.200745791E-1,2.691797017E-1
1.093512933E1,-4.776013054E-2,6.008882029E-2,2.126509541E-1,2.260799077E-1
1.094512333E1,3.907394551E-2,8.420342286E-2,8.678145111E-2,1.270748201E-1
1.095511733E1,5.965300173E-2,1.222698657E-1,-7.761886418E-2,1.566304209E-1
1.096511033E1,4.901088651E-2,1.614895713E-1,-1.818232638E-1,2.480738759E-1
1.097510433E1,6.760148741E-2,1.510757351E-1,-2.250248319E-1,2.793385290E-1
1.098509733E1,4.280362856E-2,1.131422068E-1,-1.748171300E-1,2.125896011E-1
1.099509133E1,-2.018933930E-2,8.623519326E-2,-7.102554381E-2,1.135286125E-1
1.100508433E1,-8.326815158E-2,5.899676140E-2,5.853647590E-2,1.176465976E-1
1.101507833E1,-1.562081103E-1,7.000099286E-4,1.507564223E-1,2.170920602E-1
1.102507133E1,-1.859720825E-1,-1.663660989E-2,1.927750987E-1,2.683740504E-1
1.103506533E1,-1.943814750E-1,3.026783774E-3,1.308437294E-1,2.343360851E-1
1.104505933E1,-2.009103664E-1,4.506906831E-2,7.793987632E-2,2.201608970E-1
1.105505233E1,-1.080629772E-1,7.301008880E-2,-7.112553120E-3,1.306088378E-1
1.106504633E1,-1.409624822E-2,7.367852605E-2,-7.942623854E-2,1.092508892E-1
1.107503933E1,-1.645863298E-2,4.606394464E-2,-9.038509011E-2,1.027727498E-1
1.108503333E1,-5.763911102E-2,4.001027660E-2,-8.452968836E-2,1.098560766E-1
1.109502633E1,-1.063447363E-1,2.577185880E-2,-3.756192863E-2,1.156904928E-1
1.110502033E1,-1.510531685E-1,-5.855621025E-4,1.700604200E-2,1.520085789E-1
1.111501333E1,-1.095376084E-1,-6.476567005E-2,4.499023139E-2,1.349711102E-1
1.112500733E1,-2.613076821E-2,-9.863769497E-2,1.215811551E-1,1.587267753E-1
1.113500133E1,5.445011269E-2,-1.601211036E-1,9.701173961E-2,1.949739988E-1
1.114499433E1,2.039146292E-1,-1.578203156E-1,-6.489181459E-2,2.658935419E-1
1.115498833E1,2.503423620E-1,-7.324194004E-2,-1.906332636E-1,3.230738634E-1
1.116498133E1,1.982911792E-1,7.613859585E-2,-3.115940291E-1,3.771038537E-1
1.117497533E1,1.633349160E-1,1.260816565E-1,-4.098138034E-1,4.588270179E-1
1.118496833E1,1.363113146E-1,8.172710876E-2,-3.637968010E-1,3.969990015E-1
1.119496233E1,1.000924914E-1,-2.009568335E-2,-2.147688156E-1,2.377982075E-1
1.120495633E1,3.311694838E-2,-8.566031146E-2,-6.587882459E-2,1.130240716E-1
1.121494933E1,-1.087644238E-2,-9.816732301E-2,-4.294662952E-2,1.077011295E-1
1.122494333E1,-1.071085654E-2,-7.064917498E-2,-5.636306584E-2,9.101001903E-2
1.123493633E1,6.782989427E-2,-2.859534220E-2,-7.822171211E-2,1.074114724E-1
1.124493033E1,1.746548697E-1,-1.323508127E-3,-9.990494192E-2,2.012139971E-1
1.125492333E1,1.908548365E-1,-5.626876121E-3,-8.220600486E-2,2.078823167E-1
1.126491733E1,1.638619694E-1,-3.483581051E-2,-3.474590957E-2,1.710893245E-1
1.127491133E1,1.447481889E-1,-1.000370342E-1,2.812159896E-2,1.781860565E-1
1.128490433E1,5.455371805E-2,-1.188765620E-1,3.566392243E-2,1.355716066E-1
1.129489833E1,-8.982324578E-2,-1.174067182E-1,6.123496592E-2,1.600071061E-1
1.130489133E1,-1.436181780E-1,-1.105582217E-1,7.800068736E-2,1.973155053E-1
1.131488533E1,-1.376304464E-1,-6.827561656E-2,1.360939443E-1,2.052443940E-1
1.132487833E1,-1.325652958E-1,-8.679906584E-2,2.311825347E-1,2.802730808E-1
1.133487233E1,-6.579444196E-2,-7.527904602E-2,3.163115627E-1,3.317361120E-1
1.134486533E1,1.932336666E-2,-2.794105704E-2,2.673387927E-1,2.694886366E-1
1.135485933E1,8.322572272E-2,-4.694793858E-2,1.771250260E-1,2.012558190E-1
1.136485333E1,1.055538273E-1,-2.199552594E-2,5.050766408E-2,1.190648468E-1
1.137484633E1,6.927364491E-2,3.031311711E-2,-2.240886927E-2,7.886621818E-2
1.138484033E1,1.127951288E-1,2.384720209E-2,-8.852099776E-2,1.453526648E-1
1.139483333E1,1.089891762E-1,4.089890719E-2,-1.809993911E-1,2.152025574E-1
1.140482733E1,9.143674839E-2,3.541501377E-2,-2.178005970E-1,2.388556095E-1
1.141482033E1,7.842314869E-2,-2.601767027E-2,-2.416619146E-1,2.553969271E-1
1.142481433E1,4.009486936E-2,-5.997861855E-2,-2.444475281E-1,2.548717859E-1
1.143480833E1,8.127629757E-5,-9.687501526E-2,-1.914846182E-1,2.145952800E-1
1.144480133E1,-4.173088375E-2,-1.190417276E-1,-1.612615299E-1,2.047380780E-1
1.145479533E1,-1.245350953E-2,-9.254754578E-2,-1.191171384E-1,1.513572951E-1
1.146478833E1,9.108083569E-2,-5.729076315E-2,-9.945119798E-2,1.465212986E-1
1.147478233E1,1.183212592E-1,3.117386380E-2,-9.293856919E-2,1.536532063E-1
1.148477533E1,1.339099727E-1,7.782603834E-2,-1.347286195E-1,2.052816941E-1
1.149476933E1,1.386386160E-1,4.027521028E-2,-2.416057813E-1,2.814535698E-1
1.150476233E1,1.500828961E-1,4.556333162E-2,-2.718288696E-1,3.138340760E-1
1.151475633E1,2.195028676E-1,3.355286744E-2,-2.464946383E-1,3.317633351E-1
1.152475033E1,2.070546206E-1,2.039497856E-2,-1.147182781E-1,2.375875720E-1
1.153474333E1,1.941732776E-1,-4.454594350E-2,-6.681613326E-3,1.993294930E-1
1.154473733E1,2.020407428E-1,-2.080454861E-2,-6.380013943E-2,2.128937500E-1
1.155473033E1,1.462673686E-1,4.518477922E-2,-1.378206271E-1,2.059862439E-1
1.156472433E1,1.455864969E-1,4.014429661E-2,-2.385225445E-1,2.823118787E-1
1.157471733E1,1.434737517E-1,5.158355176E-2,-3.387707180E-1,3.714985594E-1
1.158471133E1,1.512092160E-1,5.440615808E-2,-3.910594440E-1,4.227904277E-1
1.159470433E1,1.370548977E-1,1.903201086E-2,-4.080964762E-1,4.309164609E-1
1.160469833E1,1.015885746E-1,3.251643933E-2,-3.352927941E-1,3.518505579E-1
1.161469233E1,4.571451869E-2,-3.455923721E-3,-2.121019006E-1,2.169999467E-1
1.162468533E1,1.661391310E-2,-7.700011913E-2,-2.178222317E-1,2.316280748E-1
1.163467933E1,-1.080178075E-2,-9.044798423E-2,-3.254115844E-1,3.379204279E-1
1.164467233E1,-4.910805993E-2,-6.490723662E-2,-3.354471606E-1,3.451801681E-1
1.165466633E1,-2.216102041E-2,2.291012183E-4,-4.461676973E-1,4.467177828E-1
1.166465933E1,4.735480886E-2,6.950711327E-2,-6.358279842E-1,6.413664648E-1
1.167465333E1,1.206062049E-1,1.143064879E-1,-7.296442205E-1,7.483264784E-1
1.168464733E1,1.929434254E-1,1.956982680E-1,-7.832976866E-1,8.301085732E-1
1.169464033E1,2.880063977E-1,2.200186286E-1,-8.371768552E-1,9.122614586E-1
1.170463433E1,4.103732358E-1,2.223843389E-1,-9.448989397E-1,1.053895153E0
1.171462733E1,5.027655654E-1,2.176876361E-1,-1.026945316E0,1.163949227E0
1.172462133E1,5.415855956E-1,2.120606777E-1,-1.050282723E0,1.200574232E0
1.173461433E1,4.424797853E-1,1.927840705E-1,-9.479821765E-1,1.063778297E0
1.174460833E1,3.068334088E-1,1.202053418E-1,-7.465491056E-1,8.160463419E-1
1.175460233E1,2.343169712E-1,9.413008556E-2,-4.435124767E-1,5.103608850E-1
1.176459533E1,1.848593391E-1,1.033784438E-1,-2.484587181E-1,3.264840157E-1
1.177458871E1,1.901013680E-1,5.871655187E-2,-2.923677993E-1,3.536454349E-1
1.178458171E1,2.059759189E-1,2.567717046E-2,-3.847409427E-1,4.371624289E-1
1.179457571E1,2.210204393E-1,4.248488221E-2,-5.321708840E-1,5.778069311E-1
1.180456871E1,1.764182073E-1,-2.282868108E-2,-7.529026902E-1,7.736323374E-1
1.181456271E1,1.545900396E-1,-2.532363318E-2,-8.700920016E-1,8.840811376E-1
1.182455571E1,1.924520400E-1,-7.363423339E-2,-8.769338286E-1,9.008178105E-1
1.183454971E1,1.939149951E-1,-1.069615993E-1,-9.244260836E-1,9.505826598E-1
1.184454371E1,2.258335749E-1,-1.367161063E-1,-1.038314057E0,1.071348766E0
1.185453671E1,1.535378149E-1,-1.368021974E-1,-9.867579871E-1,1.007958346E0
1.186453071E1,9.863335524E-2,-1.768416005E-1,-9.502052879E-1,9.715408276E-1
1.187452371E1,8.401217323E-2,-1.767247475E-1,-8.692400622E-1,8.909926865E-1
1.188451771E1,9.785147287E-2,-8.851162395E-2,-8.211893982E-1,8.317218561E-1
1.189451071E1,1.005986410E-1,-1.577424380E-2,-8.427901822E-1,8.489194335E-1
1.190450471E1,1.271063353E-1,4.401274139E-2,-8.261981231E-1,8.370761498E-1
1.191449771E1,8.626773667E-2,5.010929054E-2,-7.897448266E-1,7.960213279E-1
1.192449171E1,4.617875107E-2,5.110743766E-2,-8.600792295E-1,8.628329666E-1
1.193448571E1,2.851537239E-2,2.793854456E-2,-1.021737785E0,1.022517379E0
1.194447871E1,1.027154792E-2,-3.198146478E-2,-1.156223161E0,1.156710991E0
1.195447271E1,-6.260661308E-2,2.158985708E-2,-1.250326495E0,1.252079093E0
1.196446571E1,-7.623172190E-2,1.577537670E-2,-1.269868475E0,1.272252365E0
1.197445971E1,-2.041438401E-2,7.951379145E-2,-1.210247340E0,1.213028365E0
1.198445271E1,8.467981562E-2,8.493600589E-2,-1.097317725E0,1.103852792E0
1.199444671E1,2.083501443E-1,8.358799428E-2,-1.067253097E0,1.090608045E0
1.200444071E1,1.486370990E-1,8.341979546E-2,-9.791659623E-1,9.938902511E-1
1.201443371E1,3.040274397E-2,5.653232446E-2,-8.189598548E-1,8.214715299E-1
1.202442771E1,-1.344353816E-1,-2.791610587E-2,-8.147469360E-1,8.262352876E-1
1.203442071E1,-3.008790064E-1,-5.788392663E-2,-8.865834886E-1,9.380346516E-1
1.204441471E1,-2.602635887E-1,-4.927397467E-2,-8.669251496E-1,9.064900855E-1
1.205440771E1,-1.919959572E-1,-4.881706502E-2,-7.966041952E-1,8.208677100E-1
1.206440171E1,-1.010081653E-1,-1.725791082E-2,-8.099516344E-1,8.164080689E-1
1.207439471E1,-6.208748996E-2,-1.475974275E-2,-8.208198541E-1,8.232969934E-1
1.208438871E1,-8.419880904E-2,3.589426618E-2,-8.097803110E-1,8.149368011E-1
1.209438271E1,-1.388830662E-1,8.664104484E-2,-8.108982986E-1,8.272552372E-1
1.210437571E1,-1.735494536E-1,1.006613889E-1,-7.522355229E-1,7.785309306E-1
1.211436971E1,-1.595015180E-1,1.579806207E-1,-6.515628415E-1,6.891536456E-1
1.212436271E1,-1.074069196E-1,1.912025997E-1,-4.681245768E-1,5.169480631E-1
